NCESSCH,TEACHERS
20000600558,20.75
20000700004,2.0
20000700007,2.0
20000700177,12.0
20000700461,14.0
20001000005,2.0
20001000080,2.0
20002000012,18.0
20002000013,11.0
20002000014,19.0
20002000015,18.0
20002000016,9.0
20002000017,18.0
20002000018,3.4
20002000019,8.0
20002000421,10.0
20002000422,4.0
20002000423,13.0
20002000466,9.0
20002000467,16.0
20002000468,17.0
20002000499,3.0
20003000020,5.6
20003000626,3.45
20003000751,0.01
20005000023,0.85
20005000024,0.9
20005000025,1.6
20005000026,2.88
20005000027,5.74
20005000028,13.0
20005000424,1.8
20005000528,3.9
20006000029,12.1
20006000627,11.5
20006000750,0.4
20007000034,9.78
20007000036,6.81
20007000039,6.19
20007000398,0.7
20007000583,1.0
20009000038,8.55
20009000160,3.58
20009000433,5.38
20009000629,12.14
20010000434,0.5
20010000510,2.0
20010000559,21.5
20010000599,0.5
20010000630,24.1
20012000042,20.5
20012000634,21.5
20012000745,1.0
20013000044,4.88
20013000252,14.35
20013000253,32.2
20013000635,10.27
20015000046,25.0
20015000047,39.0
20015000048,8.0
20015000050,17.6
20015000052,20.5
20015000306,11.8
20015000427,1.0
20015000523,9.5
20015000584,16.5
20018000053,20.4
20018000054,22.25
20018000056,14.15
20018000057,75.54
20018000058,25.1
20018000059,24.65
20018000060,21.07
20018000062,24.6
20018000063,28.8
20018000064,53.7
20018000065,17.8
20018000066,32.1
20018000067,13.19
20018000068,26.87
20018000069,55.39
20018000070,21.3
20018000071,29.6
20018000072,27.59
20018000073,73.57
20018000074,25.33
20018000075,107.4
20018000076,30.15
20018000077,13.98
20018000078,24.85
20018000082,25.5
20018000083,14.54
20018000086,30.2
20018000087,21.1
20018000088,26.3
20018000089,23.98
20018000091,15.89
20018000092,29.6
20018000093,29.79
20018000094,30.2
20018000095,23.88
20018000096,18.16
20018000097,17.55
20018000098,24.9
20018000099,18.13
20018000101,28.56
20018000102,24.15
20018000103,26.62
20018000104,32.5
20018000105,33.3
20018000106,43.0
20018000107,34.44
20018000108,34.7
20018000109,9.98
20018000110,15.0
20018000112,21.75
20018000115,15.77
20018000116,27.45
20018000117,24.5
20018000118,20.18
20018000119,32.2
20018000120,89.57
20018000121,59.49
20018000122,25.5
20018000123,28.5
20018000124,26.5
20018000147,23.85
20018000149,33.8
20018000151,25.65
20018000154,25.79
20018000172,21.78
20018000178,12.3
20018000229,40.0
20018000341,0.0
20018000390,24.55
20018000399,4.0
20018000400,26.29
20018000401,36.99
20018000432,13.0
20018000454,67.8
20018000458,39.18
20018000459,12.98
20018000460,9.29
20018000504,28.29
20018000505,34.07
20018000506,27.0
20018000509,2.0
20018000530,3.0
20018000531,78.13
20018000532,24.44
20018000533,23.19
20018000534,45.3
20018000555,10.0
20018000561,25.6
20018000562,44.01
20018000598,23.1
20018000713,33.19
20018000714,4.0
20018000729,59.8
20018000732,27.12
20018000736,21.0
20018000756,2.28
20018000760,5.4
20018010080,19.84
20018010162,38.8
20021000125,0.5
20021000127,21.35
20021000129,26.2
20021000130,18.15
20021000131,23.75
20021000132,24.5
20021000133,32.7
20021000134,29.8
20021000265,22.15
20021000268,6.2
20021000396,3.4
20021000508,22.1
20021000737,33.7
20021000738,6.17
20021000755,10.17
20024000035,4.2
20024000135,18.8
20024000136,22.3
20024000142,1.0
20024000143,24.2
20024000638,31.0
20027000144,12.34
20027000639,7.98
20027000670,0.34
20030000146,4.9
20030000641,6.14
20033000148,7.9
20033000746,0.1
20036000150,10.98
20039000079,7.03
20039000081,4.03
20039000152,9.3
20039000153,3.5
20039000155,1.0
20039000156,15.68
20039000157,6.64
20039000158,23.77
20039000159,2.2
20039000163,1.1
20039000164,6.2
20039000165,11.64
20039000168,2.54
20039000169,20.91
20039000171,23.06
20039000173,16.87
20039000175,3.58
20039000176,13.8
20039000274,11.75
20039000296,6.0
20039000299,17.0
20039000397,10.16
20039000403,21.0
20039000437,8.54
20039000448,10.35
20039000463,16.5
20039000512,9.37
20039000513,1.0
20039000536,6.66
20039000537,29.48
20039000538,23.96
20039000539,26.5
20039000540,11.24
20039000541,28.36
20039000542,37.13
20039000543,13.75
20039000601,30.87
20039000602,24.0
20039000612,10.14
20039000645,26.35
20039000718,4.49
20039000735,6.9
20039000754,13.33
20045000179,14.82
20048000137,16.5
20048000180,3.0
20048000181,3.0
20048000183,19.0
20048000185,37.01
20048000186,28.99
20048000187,2.84
20048000188,13.0
20048000189,4.99
20048000190,22.0
20048000191,2.0
20048000192,2.0
20048000402,1.0
20048000405,2.0
20048000435,2.1
20048500193,2.05
20048500194,2.0
20048500195,2.0
20048500197,3.1
20048500198,4.9
20048500199,8.0
20048500200,4.9
20048500202,3.05
20048500203,2.1
20048500204,7.0
20048500205,4.05
20048500334,3.05
20048500473,0.1
20051000011,20.5
20051000224,21.74
20051000225,4.0
20051000226,23.0
20051000227,42.11
20051000230,24.0
20051000232,14.49
20051000233,24.0
20051000237,51.04
20051000311,16.84
20051000312,8.07
20051000407,1.0
20051000414,24.9
20051000416,25.4
20051000425,9.0
20051000443,25.0
20051000444,39.5
20051000450,20.98
20051000452,11.99
20051000469,5.96
20051000480,24.99
20051000514,29.5
20051000544,31.95
20051000545,28.99
20051000547,26.0
20051000565,23.5
20051000585,23.25
20051000586,22.9
20051000711,54.15
20051000719,34.98
20051000720,16.0
20051000721,9.99
20051000722,2.0
20051000723,10.0
20051000724,17.25
20051000725,4.0
20051000726,2.0
20051000727,28.0
20051000731,35.9
20051000733,18.5
20051000734,13.5
20051000740,15.0
20051000741,25.2
20051000744,24.99
20051000747,1.0
20051000758,29.99
20051000759,23.0
20052000240,1.68
20052000241,2.51
20052000242,3.0
20052000244,5.24
20052000245,2.0
20052000246,2.0
20052000247,1.98
20052000327,1.0
20052500111,7.2
20052500250,9.2
20052500648,8.4
20054000251,14.4
20054000321,6.99
20057000254,26.5
20057000323,3.0
20057000332,1.0
20057000426,0.5
20057000568,19.5
20060000002,31.6
20060000045,28.0
20060000049,3.0
20060000055,26.0
20060000114,23.83
20060000162,7.5
20060000238,13.41
20060000256,13.0
20060000258,25.83
20060000259,28.5
20060000260,28.64
20060000262,22.0
20060000267,17.01
20060000269,26.4
20060000270,57.0
20060000271,20.33
20060000273,43.0
20060000275,21.0
20060000276,7.0
20060000277,25.0
20060000279,8.0
20060000280,26.0
20060000281,52.2
20060000324,20.0
20060000325,4.0
20060000462,12.0
20060000464,11.0
20060000516,27.2
20060000519,26.66
20060000587,1.0
20060000600,28.5
20060000650,27.0
20060000651,25.83
20060000652,37.8
20060000742,9.65
20061000139,17.5
20061000283,12.49
20061000284,10.0
20061000285,39.0
20061000286,19.0
20061000287,8.0
20061000288,11.99
20061000289,17.0
20061000290,9.99
20061000291,14.0
20061000470,2.5
20062500292,7.0
20062500293,8.17
20062500294,2.0
20062500295,4.34
20062500297,4.5
20062500298,19.0
20062500300,12.0
20062500301,10.48
20062500302,12.0
20062500303,8.5
20062500394,23.94
20062500569,21.29
20062500748,0.25
20063000304,0.09
20066000305,14.8
20066000570,10.3
20066000604,7.29
20067000307,1.0
20067000308,6.0
20068000659,14.22
20069000310,14.0
20070000314,1.72
20070000319,2.12
20070000322,1.54
20070000326,6.2
20070000428,2.04
20070000484,2.08
20070000486,0.01
20070000526,1.22
20070000589,2.18
20071000330,3.5
20071000333,5.4
20071000335,11.5
20071000336,11.1
20071000338,17.25
20071000465,1.7
20071000573,2.4
20071500488,4.0
20072000340,13.31
20072000661,14.69
20073000342,7.48
20073000344,7.0
20073000477,0.0
20073000490,3.0
20076000346,5.5
20076000347,2.25
20076000348,1.25
20076000350,3.2
20076000352,2.25
20076000353,1.25
20076000491,3.1
20076000663,4.5
20076000665,4.0
20077000354,4.52
20077000356,2.97
20077000357,15.65
20077000447,4.79
20077500358,2.0
20077500360,2.0
20077500361,1.0
20077500362,13.99
20077500366,4.0
20077500446,0.01
20077500552,1.0
20078000367,11.92
20078000370,14.02
20078000495,26.0
20078000753,0.25
20080000371,2.0
20080000372,5.9
20080000496,3.9
20080000553,2.0
20081000373,8.63
20081000576,7.0
20081000728,5.05
20084000667,7.08
20084000749,0.32
20086200377,5.0
20086200379,2.0
20086200380,9.0
20086200381,2.0
20086200382,2.0
20086200383,2.0
20086200384,5.99
20086200385,4.98
20086200386,4.0
20086200453,11.42
20086200757,1.98
40000100120,23.2
40000100616,20.0
40000101204,69.1
40000101871,42.8
40000101872,30.2
40000102344,26.4
40000102484,29.2
40000103334,6.5
40000300147,35.17
40000301198,26.0
40000301458,31.0
40000301969,18.33
40000400912,22.0
40000500629,9.0
40001600476,
40001600481,
40001601942,
40001602442,
40001602443,
40001800496,
40001900498,
40002001179,
40002101276,11.5
40002103446,13.0
40002201354,6.0
40002301352,31.0
40002301355,20.0
40002301524,27.0
40002601389,7.7
40002601459,5.5
40002601460,9.5
40002601767,8.1
40002800528,
40003100689,
40003300703,
40003400707,
40003600709,
40003603421,
40003700712,
40003703168,
40004003343,
40004100718,
40004300733,
40004700744,
40004703031,
40005200752,
40005300754,
40005400756,
40005501731,
40005600781,
40005700784,
40006101742,
40006501599,
40006501600,
40006502685,
40006503395,
40006701901,
40006800825,
40006801745,
40006900826,
40007000831,
40007100832,
40007200834,
40007202264,
40007401604,
40007401605,
40007401759,
40007402185,
40007500893,
40007700943,
40007801006,
40007802386,
40007901008,
40007903035,
40008101010,
40008200006,28.67
40008201457,53.0
40008203225,2.0
40008301011,
40008301014,
40008301015,
40008301016,
40008301017,
40008301018,
40008301020,
40008901063,
40009001066,
40009201075,
40009301086,
40009401109,
40009501114,
40009601174,
40009701178,
40009801180,
40009901182,
40010001714,
40010201582,
40010301583,
40010301724,
40010302008,
40010302139,
40010302329,
40010302855,
40010302950,
40010401584,
40010601892,
40010701590,
40010702650,
40010802145,
40010802146,
40010803162,
40010901592,
40011101594,
40011201595,
40011203179,
40011203279,
40011203328,
40011203340,
40011203365,
40011203475,
40011301601,
40011501617,
40012001641,
40012001642,
40012001643,
40012001644,
40012001645,
40012001646,
40012001647,
40012001810,
40012001811,
40012001812,
40012001813,
40012001814,
40012001815,
40012101581,
40012201585,
40012401589,
40012501619,
40012601620,
40012601778,
40012801715,
40012901790,
40013001803,
40013002569,
40013101781,
40013101960,
40013102070,
40013103274,
40013301725,
40013301888,
40013401786,
40013501748,
40014101657,
40014401717,
40014501750,
40014701787,
40014901897,
40014903386,
40015001793,
40015003403,
40015101747,
40015301902,
40015401770,
40015701728,
40015703046,
40015901791,
40016001779,
40016301820,2.0
40016301821,1.0
40016302429,5.0
40016303138,3.5
40016401726,
40016501755,
40018101889,
40018201890,
40018202964,
40018401713,
40018502147,
40018701906,
40018901907,
40019001908,
40019003247,
40019101909,
40019103434,
40019201910,
40019701943,
40019701944,
40019701945,
40019701946,
40019701947,
40019702238,
40019703065,
40019703070,
40019703071,
40019703072,
40019703169,
40019703170,
40020102069,
40020201959,
40020202312,
40020203141,
40020401962,
40020501963,
40020602073,
40020801970,
40020901973,
40020903364,
40021001974,
40021101975,
40021200060,23.0
40021200061,24.0
40021201120,20.0
40021202444,0.0
40021203232,0.0
40021302100,
40021401980,
40021702010,
40021801913,
40021902011,
40021902328,
40021902338,
40021902367,
40022101921,
40022302199,
40022501887,
40022702017,
40022901918,
40023002171,
40023102021,
40023202022,
40023503157,
40023701925,
40023801854,
40023902533,
40024102029,
40024102957,
40024302030,
40024401855,
40024402153,
40024601856,
40024603028,
40024603494,
40024801923,
40024803089,
40025402074,
40025403420,
40025502075,
40025802079,
40025902080,
40026101916,
40026302083,
40026402084,
40026602089,
40026702091,
40026802092,
40027302013,
40027303184,
40027402020,
40027502077,
40027601841,
40027802168,
40027902170,
40028002186,
40028102187,
40028202232,
40028202993,
40028203457,
40028402095,
40028502173,
40028802176,
40029002177,
40029500149,8.0
40029500326,25.28
40029500327,8.0
40029500328,30.0
40029500881,47.4
40029501126,35.0
40029501495,24.2
40029501544,26.0
40029502661,27.5
40029503234,20.2
40029503325,38.2
40029602209,
40029802143,
40029902099,
40030302181,
40030303307,
40031002370,
40031102151,
40031102919,
40031103001,
40031103144,
40031103186,
40031103189,
40031103292,
40031502217,2.5
40031503318,2.5
40031602101,
40031602102,
40031602103,
40031602677,
40031602940,
40031602979,
40031702202,
40031802203,
40032002227,
40032002576,
40032102155,
40032202205,
40032302159,
40032602162,
40032702163,
40032702291,
40032702372,
40032802228,
40032903159,
40033002206,
40033202165,
40033901939,
40034001940,
40034102243,
40034102248,
40034102249,
40034102565,
40034102853,
40034102858,
40034302246,
40034303003,
40034403467,
40034502256,
40034502257,
40034502258,
40034502259,
40034502260,
40034502261,
40034502262,
40034502421,
40034502577,0.61
40034503384,
40034503390,
40034702240,
40034702269,
40034702270,
40034702271,
40034702470,
40034702471,
40034702944,
40034703040,
40034703268,
40034703270,
40034703425,0.5
40034802241,9.72
40034802275,
40034802276,
40034802277,
40034802278,
40034802279,
40034802917,
40034803019,
40034803025,
40034902242,1.0
40034902252,
40034902253,
40034902254,
40034902263,
40034902399,
40034903080,
40034903218,
40034903239,
40035002286,
40035102148,
40035201898,
40035301896,
40035401733,
40035501734,
40035602287,
40035701732,
40035902292,
40036102299,
40036103165,
40036103312,
40036302300,
40036400804,
40036402985,
40036602302,
40036702303,
40036703531,
40036802037,
40037001597,
40037302311,
40037302397,
40037302889,
40037302936,
40037402169,
40037602313,
40037702314,
40038102319,
40038102866,
40038202331,
40038302353,
40038401899,
40038502016,
40038601894,
40038701735,
40038801736,
40038901737,
40039002289,
40039103074,
40039302297,
40039402323,
40039502305,
40039502536,
40039502826,
40039503335,
40039602306,
40039703119,
40039902325,
40040101866,
40040201860,
40040203429,
40040301989,
40040401993,
40040502053,
40040602036,
40040702404,
40040702558,
40040703448,
40040902406,
40041302411,
40041302986,
40041402412,
40041502414,
40041602374,
40041701588,
40041902897,1.0
40042002522,
40042003277,
40042302525,
40042402526,
40042502527,
40042602528,
40042703160,
40042901994,
40043202200,
40043203324,
40043802653,
40043902644,
40044002681,
40044102658,
40044202683,
40044402321,
40044502676,
40044602659,
40044702671,
40044802638,
40045000001,86.4
40045001884,93.8
40045002273,74.8
40045002592,80.0
40045302580,
40045502588,
40045602578,
40045702585,
40045802573,
40045902575,
40046002581,
40046102582,
40046202572,
40046302884,
40046302892,
40046302900,
40046302918,
40046302921,
40046302923,
40046302924,
40046302927,
40046303236,
40046303237,
40046303358,
40046303359,
40048000002,10.0
40048003445,
40052000003,6.97
40052003063,7.0
40060000007,44.0
40060000008,36.0
40060000009,49.0
40060000010,46.0
40060000012,48.5
40060000015,31.5
40060000016,39.7
40060000018,39.0
40060000302,48.0
40060001283,30.0
40060001418,52.99
40060001486,41.0
40060001707,27.8
40060002002,49.54
40060803115,
40060903117,
40061002056,
40061003363,
40061202545,
40061203127,
40061203128,
40061203129,
40061203130,
40061203131,
40061203132,
40061203133,
40061203265,
40061203311,2.0
40061302553,
40061303135,
40061403158,
40061502390,
40061502391,
40061502392,
40061502393,
40061502394,
40061502395,
40061502440,
40061502441,
40061502506,
40061502507,
40061502508,
40061502509,
40061502510,
40061502511,
40061502512,
40061502513,
40061502514,
40061502515,
40061502516,
40061502517,
40061502518,
40061502519,
40061502520,
40061502521,10.63
40061502635,
40061502641,
40061502648,
40061502654,
40061502664,
40061502669,
40061502680,
40061502686,
40061502824,
40061503061,
40061503148,
40061503149,
40061503150,
40061503151,
40061503152,
40061503153,
40061503366,
40061503371,
40061503372,
40061503373,
40061503391,
40061503515,2.0
40061503525,6.0
40061503528,10.0
40061603094,
40061803095,
40061903097,
40062100688,
40062103161,
40062502157,
40062601886,
40063000019,5.0
40063103103,
40063203105,
40063303106,
40063603011,
40063603108,
40063603163,
40063702032,
40063801796,
40063803360,
40063803456,
40063803511,
40064002031,
40064102881,
40064102953,
40064902846,
40064903114,
40065001846,
40065303004,
40065303069,
40065503096,
40065603223,
40068000020,42.67
40068000021,51.06
40068000022,22.3
40068000023,31.2
40068000025,27.4
40068000026,27.9
40068000027,46.5
40068000028,34.9
40068000029,28.5
40068000030,12.2
40068000031,28.7
40068000032,70.03
40068000033,81.73
40068001001,73.35
40068001031,24.8
40068001286,31.3
40068001394,32.3
40068001525,27.3
40068002066,28.2
40068002198,76.53
40068003314,
40068003330,1.0
40068003517,
40072000034,18.25
40072003466,
40074502856,
40074600717,
40074602864,
40074702795,
40074802870,
40075000039,0.0
40075102781,
40075103213,
40075202767,
40075202772,
40075202773,
40075202774,
40075202776,
40075202778,
40075202790,
40075202792,
40075202793,
40075202796,
40075202797,
40075202801,
40075202803,
40075202807,
40075202809,
40075202810,
40075202814,
40075202815,
40075202817,
40075202823,
40075202828,
40075202830,
40075202831,
40075202834,
40075202839,
40075202841,
40075202843,
40075202847,
40075202848,
40075202852,
40075202860,
40075202868,
40075202877,
40075202977,
40075203042,
40075203054,
40075203181,
40075203192,
40075203198,
40075203208,
40075203212,
40075203227,
40075203256,
40075203258,
40075203319,
40075203322,
40075203337,
40075203529,
40075302838,
40075402819,
40075502371,
40075503029,
40075602813,
40075702820,
40075802766,
40076002911,
40076102947,
40076202955,
40076302915,
40076403051,
40076502958,
40076602901,
40076702960,
40076802913,
40076902956,
40077002903,
40077102899,
40077202973,
40077202974,
40077202992,
40077203006,
40077203010,
40077203013,
40077203015,
40077203033,3.6
40077402934,
40077502916,
40077602387,
40077702937,
40077802902,
40077902952,
40078002928,
40078102910,
40078202954,
40078302932,
40078402933,
40078502929,
40078602885,
40078702898,
40078802999,
40078902931,
40079000040,31.17
40079000041,38.0
40079000042,
40079000043,54.88
40079001461,35.06
40079002212,27.94
40079003333,
40079102963,
40079202970,
40079302984,
40079402980,
40079403030,
40079403037,
40079403045,
40079403055,
40079403200,
40079403215,
40079403217,
40079403471,2.0
40079602645,
40079702994,
40079703230,
40079803021,
40079902943,
40080003211,
40080003288,
40080003317,
40080003368,
40080102941,
40080202962,
40080302667,
40080303416,
40080503050,
40080503444,
40080702976,
40081003026,
40081402554,
40081503023,
40081602998,
40081603219,
40081703191,
40081803197,
40081903187,
40082002672,
40082103226,
40082203221,
40082303296,
40082403178,
40082603207,
40082703252,
40082703309,
40082803199,
